0, 48, 12/02/2011 03:38 AM
48, 76, 28/02/2008 04:53 PM
48, 41, 08/05/2011 12:16 AM
48, 100, 04/11/2009 10:48 AM
48, 52, 02/11/2010 12:13 PM
49, 81, 12/01/2010 04:44 AM
49, 19, 29/11/2010 09:31 AM
50, 92, 19/12/2010 06:53 AM
50, 1, 11/04/2009 03:07 PM
50, 16, 15/12/2009 12:28 PM
50, 11, 19/11/2011 09:50 AM
50, 45, 09/06/2009 01:09 PM
50, 3, 15/12/2009 07:20 AM
50, 54, 05/12/2010 10:20 AM
50, 27, 12/07/2009 11:48 PM
50, 99, 28/07/2008 04:18 AM
50, 56, 30/04/2010 01:36 PM
50, 32, 14/06/2011 09:48 PM
50, 96, 29/09/2010 05:37 AM
50, 5, 08/02/2009 05:26 PM
50, 99, 18/09/2011 09:14 PM
50, 28, 12/01/2008 06:23 PM
50, 78, 11/06/2009 10:09 AM
50, 93, 22/07/2008 11:23 PM
50, 80, 06/02/2012 12:24 PM
50, 26, 18/09/2010 02:28 PM
50, 0, 24/09/2008 03:29 PM
51, 21, 15/11/2010 08:50 PM
51, 80, 18/09/2009 12:26 PM
51, 32, 24/11/2009 03:38 PM
51, 65, 24/05/2008 07:06 PM
51, 30, 24/04/2009 12:26 AM
51, 59, 04/11/2008 08:23 AM
51, 15, 29/09/2011 12:11 AM
51, 53, 04/11/2011 12:29 AM
51, 88, 05/12/2009 12:15 PM
51, 59, 03/11/2011 09:51 AM
51, 86, 06/11/2011 07:10 AM
51, 89, 19/01/2009 09:19 PM
51, 69, 04/03/2009 11:32 AM
51, 97, 31/08/2011 02:02 PM
51, 24, 02/03/2010 02:27 AM
51, 5, 02/02/2012 03:23 AM
51, 74, 21/01/2011 06:59 PM
51, 33, 13/09/2011 12:08 AM
51, 54, 02/06/2008 07:29 AM
52, 83, 16/03/2011 02:54 PM
52, 9, 15/02/2008 11:40 PM
52, 1, 03/12/2008 02:49 AM
52, 13, 07/09/2009 05:53 PM
52, 16, 18/04/2011 08:26 PM
52, 54, 02/09/2008 11:07 PM
52, 69, 08/05/2011 10:44 AM
52, 51, 24/05/2010 05:57 AM
52, 24, 11/11/2008 12:30 AM
53, 31, 09/10/2008 12:44 AM
53, 7, 15/10/2010 01:47 PM
53, 44, 29/06/2010 12:56 PM
53, 30, 12/06/2010 05:28 PM
53, 18, 15/02/2011 02:48 AM
53, 6, 23/10/2008 12:00 PM
53, 14, 10/09/2011 02:08 AM
53, 15, 25/08/2009 06:47 AM
53, 52, 22/05/2008 06:37 PM
53, 70, 20/01/2008 11:41 PM
53, 67, 02/12/2008 06:46 PM
53, 55, 29/07/2009 03:34 PM
53, 10, 28/02/2010 04:37 AM
53, 2, 22/02/2008 02:59 PM
53, 17, 16/03/2010 01:46 PM
54, 8, 22/12/2010 02:42 PM
54, 24, 18/01/2009 07:29 AM
54, 67, 23/02/2010 03:42 PM
54, 84, 14/12/2008 05:39 PM
54, 75, 07/04/2009 02:40 AM
54, 97, 16/08/2009 07:14 PM
54, 81, 20/11/2008 02:58 AM
54, 35, 26/01/2011 10:41 PM
54, 67, 07/03/2008 01:47 PM
54, 55, 07/08/2010 09:24 PM
54, 86, 31/07/2010 12:19 AM
54, 5, 19/07/2009 04:56 PM
55, 70, 18/09/2009 03:09 AM
55, 96, 02/09/2010 11:55 AM
55, 35, 06/06/2008 02:41 PM
55, 18, 16/02/2008 04:24 AM
55, 98, 10/06/2009 05:42 PM
55, 66, 27/11/2008 03:54 PM
55, 60, 09/11/2011 05:27 AM
55, 40, 07/05/2009 02:44 PM
55, 78, 22/02/2009 02:22 AM
55, 91, 23/05/2011 10:46 PM
55, 14, 27/08/2011 04:53 AM
55, 64, 21/05/2011 12:57 AM
56, 24, 26/06/2008 04:58 AM
56, 67, 13/07/2008 04:07 AM
56, 58, 25/10/2011 04:44 AM
56, 25, 29/03/2010 11:16 PM
56, 48, 28/12/2010 11:22 AM
56, 48, 16/09/2009 11:03 PM
56, 65, 01/02/2009 10:16 PM
56, 71, 11/09/2011 06:49 AM
56, 52, 07/08/2008 04:23 PM
56, 51, 24/08/2010 10:44 PM
56, 61, 30/07/2011 11:04 AM
56, 8, 13/04/2008 10:29 PM
56, 71, 07/02/2010 10:54 AM
56, 9, 12/10/2011 07:17 PM
56, 27, 23/06/2008 02:15 PM
56, 76, 20/08/2011 12:21 PM
56, 47, 15/02/2010 09:18 AM
57, 5, 25/10/2008 11:57 PM
57, 80, 08/05/2009 06:41 PM
57, 6, 10/05/2009 05:35 PM
58, 93, 14/06/2008 01:54 AM
58, 17, 15/02/2009 10:04 PM
58, 89, 20/11/2009 01:51 PM
58, 8, 02/07/2009 03:07 PM
58, 38, 30/01/2010 07:00 AM
58, 72, 01/12/2010 01:45 PM
58, 87, 30/10/2009 05:29 PM
58, 53, 12/12/2009 03:11 PM
58, 6, 28/07/2010 12:01 PM
58, 58, 05/02/2008 07:17 PM
58, 98, 07/06/2009 05:38 AM
58, 23, 19/05/2011 07:01 PM
58, 78, 14/04/2010 02:11 AM
58, 42, 10/11/2010 10:55 PM
58, 82, 16/12/2008 05:26 AM
58, 27, 28/06/2009 02:18 AM
58, 72, 29/08/2011 02:15 PM
58, 83, 10/03/2008 11:51 PM
58, 20, 15/10/2008 03:04 AM
58, 66, 22/03/2010 04:17 AM
59, 65, 05/03/2009 03:40 AM
59, 85, 31/10/2010 09:33 PM
59, 67, 21/07/2010 06:08 PM
59, 30, 10/06/2008 12:55 AM
59, 66, 31/12/2009 11:50 PM
59, 29, 09/02/2010 03:15 AM
59, 100, 18/11/2009 06:26 AM
59, 98, 26/08/2011 12:19 AM
59, 71, 09/03/2009 12:37 AM
59, 96, 03/06/2008 02:39 AM
59, 75, 22/07/2011 03:46 AM
59, 43, 26/01/2011 11:17 AM
59, 58, 27/11/2008 08:26 PM
59, 75, 27/12/2011 07:36 AM
59, 56, 11/01/2010 09:25 PM
59, 42, 25/02/2008 08:24 PM
59, 1, 12/04/2011 09:27 AM
59, 46, 18/03/2011 11:38 PM
59, 89, 16/04/2009 07:58 AM
60, 59, 11/05/2009 06:00 AM
60, 21, 08/09/2010 01:25 PM
60, 49, 26/05/2010 04:04 PM
60, 36, 13/10/2009 11:15 PM
60, 75, 14/08/2010 12:39 PM
60, 74, 03/09/2009 05:03 AM
60, 82, 18/12/2009 07:09 PM
61, 85, 15/01/2012 12:15 PM
61, 70, 06/01/2009 03:03 AM
61, 11, 15/02/2008 06:18 PM
61, 77, 07/03/2008 08:58 PM
61, 11, 11/11/2010 06:58 PM
61, 9, 03/06/2008 04:43 AM
61, 59, 30/01/2008 11:42 PM
62, 61, 20/08/2008 04:27 AM
62, 32, 19/01/2010 03:35 PM
62, 44, 24/06/2011 06:11 PM
62, 71, 10/02/2011 09:56 PM
62, 99, 27/07/2010 10:52 PM
62, 43, 05/09/2010 01:52 PM
62, 33, 20/12/2011 04:59 PM
62, 96, 12/08/2009 11:07 AM
62, 51, 18/06/2011 04:53 PM
62, 92, 15/12/2009 11:20 PM
62, 56, 28/04/2010 04:39 PM
62, 0, 04/07/2009 02:12 AM
62, 22, 18/03/2011 08:33 PM
62, 75, 15/05/2010 08:17 PM
62, 49, 18/11/2008 11:36 PM
62, 41, 18/08/2008 08:27 PM
62, 3, 27/12/2010 02:30 AM
62, 19, 01/11/2010 04:11 AM
63, 84, 15/02/2010 12:50 PM
63, 81, 03/03/2009 12:01 PM
63, 29, 12/08/2011 11:27 PM
63, 22, 04/05/2011 07:33 AM
63, 85, 13/06/2010 11:46 AM
63, 63, 20/01/2010 01:45 AM
63, 85, 17/11/2009 07:05 AM
63, 95, 08/08/2009 10:21 PM
63, 80, 21/09/2010 03:52 PM
63, 33, 14/04/2009 06:26 PM
63, 54, 24/09/2010 01:31 PM
63, 47, 09/10/2010 08:00 AM
63, 45, 28/07/2009 01:50 PM
63, 82, 28/08/2008 03:38 AM
63, 95, 02/02/2012 06:38 AM
63, 47, 20/12/2010 10:52 PM
63, 99, 14/03/2008 08:34 AM
63, 13, 27/04/2009 08:37 PM
63, 21, 07/08/2009 02:45 AM
63, 95, 06/12/2011 09:28 AM
64, 78, 06/10/2010 02:12 PM
64, 81, 20/05/2009 03:06 AM
64, 84, 12/08/2009 01:16 AM
64, 100, 30/08/2009 11:12 PM
64, 38, 28/06/2009 12:41 AM
64, 18, 06/08/2008 04:56 AM
64, 71, 30/06/2009 07:37 AM
64, 48, 02/06/2010 10:35 AM
64, 95, 18/02/2012 09:43 PM
64, 25, 12/12/2009 09:00 AM
64, 66, 20/07/2008 06:44 PM
64, 40, 18/04/2009 11:15 AM
64, 98, 06/05/2008 12:04 AM
64, 14, 31/07/2008 01:31 AM
64, 92, 18/12/2010 02:01 AM
64, 60, 29/04/2008 04:07 AM
65, 26, 03/09/2010 10:57 PM
65, 82, 15/07/2010 03:14 PM
65, 19, 29/05/2011 10:00 AM
65, 41, 19/11/2009 10:20 AM
65, 16, 15/03/2010 09:14 AM
65, 2, 07/02/2008 03:39 PM
65, 53, 03/09/2008 03:04 AM
65, 18, 16/03/2009 11:20 PM
65, 72, 12/05/2011 04:17 PM
65, 54, 13/05/2008 07:37 PM
65, 86, 30/11/2008 05:08 AM
66, 41, 27/10/2009 02:13 AM
66, 93, 20/09/2011 06:56 PM
66, 55, 25/05/2008 08:35 PM
66, 64, 26/12/2011 06:11 AM
66, 88, 14/12/2008 12:13 AM
66, 41, 09/08/2009 02:12 PM
66, 38, 06/12/2010 09:31 AM
66, 5, 10/04/2008 12:44 PM
66, 8, 10/04/2008 02:46 PM
66, 63, 15/07/2011 03:37 AM
66, 38, 02/11/2010 12:44 PM
66, 54, 03/04/2008 05:53 PM
66, 88, 05/05/2009 09:15 AM
66, 83, 18/11/2009 04:55 PM
66, 6, 24/07/2011 07:54 PM
66, 61, 28/05/2008 06:18 AM
66, 3, 25/03/2010 11:23 AM
66, 23, 20/11/2010 04:37 AM
66, 61, 04/01/2011 11:29 PM
67, 52, 20/10/2009 07:28 PM
67, 52, 02/03/2011 03:31 AM
67, 37, 16/09/2011 10:59 PM
67, 34, 18/09/2010 06:03 PM
67, 64, 15/03/2011 04:45 AM
67, 9, 20/02/2011 10:38 AM
67, 17, 20/12/2009 01:13 AM
67, 62, 04/07/2008 04:52 AM
67, 46, 16/09/2008 09:35 PM
67, 5, 14/07/2010 06:11 PM
67, 94, 22/03/2008 11:06 AM
67, 9, 22/03/2009 07:40 PM
67, 46, 29/10/2009 03:59 AM
67, 84, 20/05/2011 05:14 PM
67, 73, 25/10/2009 07:19 PM
68, 18, 22/12/2008 06:19 PM
68, 67, 10/05/2009 02:53 AM
68, 23, 11/06/2008 10:09 AM
68, 80, 14/09/2010 05:37 PM
68, 72, 12/12/2008 11:41 PM
68, 33, 26/10/2008 02:08 AM
68, 30, 26/09/2008 11:57 PM
68, 10, 03/11/2011 04:00 PM
68, 6, 12/07/2010 10:12 PM
69, 80, 16/09/2009 07:18 AM
69, 23, 23/12/2008 04:19 AM
69, 47, 27/10/2010 02:06 PM
69, 44, 14/05/2009 05:47 AM
69, 98, 26/02/2010 01:55 AM
69, 23, 29/07/2009 06:11 PM
69, 63, 05/04/2011 01:24 AM
69, 53, 27/06/2009 03:32 AM
69, 48, 05/07/2011 11:58 PM
69, 43, 25/08/2008 02:54 AM
69, 22, 15/08/2009 05:36 AM
69, 79, 30/04/2008 12:49 AM
69, 13, 24/01/2010 06:45 PM
69, 66, 17/11/2009 09:10 AM
69, 20, 04/08/2011 11:03 AM
69, 23, 16/07/2010 10:45 PM
69, 67, 28/12/2009 11:04 PM
69, 57, 25/03/2009 09:29 PM
70, 67, 20/05/2011 06:55 PM
70, 88, 01/12/2011 02:44 AM
70, 62, 08/09/2009 05:19 PM
70, 67, 23/01/2010 11:23 PM
70, 91, 09/07/2009 09:26 PM
70, 8, 10/05/2011 06:31 PM
70, 27, 02/08/2009 08:51 PM
70, 85, 14/10/2011 09:26 AM
70, 49, 29/08/2009 07:09 AM
70, 73, 27/04/2011 11:12 PM
70, 39, 13/01/2012 05:38 PM
70, 84, 07/09/2010 03:12 PM
70, 31, 14/09/2009 11:53 PM
70, 24, 12/04/2011 11:41 AM
70, 53, 07/03/2008 01:32 AM
70, 54, 01/08/2010 04:29 PM
71, 66, 07/08/2011 09:55 PM
71, 10, 13/06/2008 07:25 PM
71, 79, 28/11/2008 08:36 PM
71, 36, 28/07/2009 11:00 AM
71, 83, 11/04/2010 08:36 AM
72, 23, 09/03/2009 11:03 AM
72, 52, 14/02/2010 04:02 PM
73, 42, 25/12/2008 10:14 PM
73, 46, 27/12/2010 01:26 PM
73, 75, 23/02/2010 11:41 AM
73, 92, 04/01/2011 11:03 AM
73, 5, 04/12/2008 02:05 AM
73, 25, 10/09/2010 06:17 AM
73, 32, 18/10/2009 10:35 AM
73, 78, 24/04/2009 07:45 AM
73, 69, 11/05/2010 07:13 PM
73, 66, 08/07/2008 05:30 PM
73, 79, 19/12/2009 04:36 PM
73, 50, 02/02/2008 08:55 PM
73, 26, 04/09/2009 10:04 AM
73, 100, 10/10/2009 08:06 PM
74, 100, 18/02/2012 01:05 PM
74, 9, 21/05/2010 03:36 PM
74, 39, 22/07/2011 06:55 AM
74, 45, 10/07/2009 12:43 PM
74, 62, 14/11/2009 03:25 AM
74, 13, 27/09/2008 10:33 PM
74, 51, 11/09/2010 03:39 AM
74, 61, 13/06/2008 11:24 AM
74, 31, 23/07/2011 09:24 PM
75, 17, 18/10/2008 05:48 AM
75, 20, 10/05/2008 08:35 PM
75, 72, 02/10/2010 08:51 PM
75, 0, 27/06/2011 04:26 AM
75, 10, 02/11/2008 11:53 AM
75, 43, 31/05/2011 07:29 PM
75, 31, 16/02/2010 09:06 AM
75, 95, 19/08/2008 02:25 PM
75, 4, 23/05/2010 04:59 PM
75, 26, 24/05/2009 01:50 PM
75, 62, 16/03/2011 10:01 PM
75, 67, 05/01/2012 10:00 AM
75, 69, 19/08/2009 03:42 PM
75, 68, 18/07/2009 09:05 PM
76, 77, 09/07/2008 01:51 AM
76, 64, 01/12/2008 02:43 AM
77, 9, 12/09/2010 10:52 PM
77, 46, 01/09/2009 09:29 AM
77, 95, 06/05/2009 12:46 PM
77, 68, 11/04/2009 06:04 PM
78, 14, 16/12/2011 12:36 PM
78, 13, 08/12/2009 10:31 AM
78, 5, 04/04/2010 08:24 AM
79, 68, 16/08/2009 12:54 AM
79, 10, 02/02/2011 03:49 PM
79, 1, 23/05/2011 12:45 AM
79, 74, 23/08/2009 10:04 PM
79, 60, 10/03/2008 10:56 PM
79, 66, 10/05/2009 02:04 AM
79, 99, 15/02/2012 02:18 PM
79, 84, 08/04/2008 12:14 AM
79, 42, 11/12/2010 08:52 PM
79, 11, 25/05/2009 12:24 PM
79, 28, 27/10/2010 08:14 AM
79, 93, 06/10/2009 08:19 PM
79, 65, 03/01/2012 06:52 PM
79, 69, 09/03/2009 01:05 PM
79, 40, 10/05/2009 04:44 AM
79, 90, 20/05/2010 11:31 PM
79, 63, 19/02/2012 09:25 PM
79, 21, 03/05/2008 04:47 PM
80, 62, 15/08/2010 11:00 PM
80, 10, 11/04/2010 02:59 PM
81, 55, 28/09/2008 09:28 AM
81, 84, 05/10/2009 10:19 PM
81, 87, 24/06/2008 04:21 AM
81, 4, 27/12/2010 06:41 PM
81, 74, 14/03/2009 10:38 PM
81, 96, 05/10/2010 12:28 AM
82, 64, 25/07/2011 12:03 PM
82, 20, 19/06/2010 09:57 PM
82, 32, 21/01/2011 11:39 AM
82, 95, 23/12/2010 07:34 PM
82, 93, 27/02/2010 10:21 AM
82, 61, 21/09/2010 01:17 PM
82, 56, 23/09/2011 04:34 PM
82, 71, 04/03/2011 06:05 AM
82, 75, 22/10/2008 02:10 AM
82, 1, 05/04/2010 10:13 PM
82, 100, 03/11/2011 07:33 AM
82, 47, 27/09/2011 05:07 PM
82, 12, 25/11/2008 05:59 AM
82, 0, 02/05/2009 12:31 PM
82, 72, 28/08/2010 04:20 PM
83, 44, 23/09/2008 08:33 PM
83, 72, 23/08/2009 11:24 AM
83, 71, 28/09/2010 02:26 AM
83, 64, 30/09/2009 06:27 AM
83, 67, 28/01/2011 08:08 PM
83, 64, 07/06/2010 11:29 PM
83, 86, 16/08/2010 08:01 PM
83, 77, 28/08/2009 05:20 PM
83, 6, 09/05/2008 06:24 AM
84, 34, 24/10/2011 09:36 PM
84, 29, 02/05/2008 12:42 PM
84, 99, 26/10/2008 09:46 PM
84, 13, 14/10/2011 01:56 PM
84, 76, 12/11/2008 04:21 PM
84, 86, 15/05/2008 03:55 PM
85, 29, 15/12/2010 10:44 PM
85, 93, 20/09/2011 02:22 AM
85, 51, 29/05/2011 11:34 AM
85, 60, 22/01/2008 08:36 AM
85, 68, 24/07/2011 09:41 AM
85, 14, 20/01/2008 01:08 AM
85, 5, 18/01/2009 07:30 PM
85, 24, 31/03/2011 02:25 PM
85, 66, 04/05/2009 09:35 PM
86, 88, 07/08/2009 06:18 AM
86, 7, 07/03/2009 12:04 PM
86, 3, 28/01/2011 06:50 AM
86, 20, 01/10/2010 03:48 PM
86, 29, 06/04/2008 12:48 AM
86, 2, 07/09/2009 08:07 AM
87, 47, 13/08/2011 04:46 AM
87, 84, 22/01/2010 05:12 AM
87, 21, 03/03/2011 01:02 AM
87, 94, 09/04/2010 06:32 AM
87, 97, 09/02/2012 02:00 PM
87, 6, 07/08/2010 02:53 PM
87, 45, 24/06/2009 02:52 AM
87, 17, 11/04/2008 04:19 PM
87, 39, 29/10/2008 03:31 AM
87, 73, 26/08/2009 06:07 PM
87, 66, 21/01/2008 10:35 PM
87, 95, 29/06/2011 02:05 AM
87, 85, 17/07/2010 02:32 AM
88, 35, 20/07/2009 05:12 PM
88, 28, 08/08/2009 03:28 AM
88, 15, 03/05/2011 01:21 AM
88, 41, 25/02/2010 07:49 PM
88, 78, 23/03/2009 11:49 PM
88, 89, 08/01/2009 12:00 PM
88, 51, 12/09/2009 04:55 PM
89, 63, 05/02/2008 12:05 PM
90, 11, 13/10/2010 04:06 AM
90, 39, 04/10/2011 09:09 AM
90, 37, 30/09/2008 04:17 AM
90, 40, 15/06/2008 12:13 PM
90, 46, 08/08/2009 12:38 PM
90, 75, 31/01/2012 06:54 PM
90, 91, 11/05/2011 01:03 AM
90, 77, 06/08/2011 08:45 PM
90, 20, 04/07/2009 02:15 PM
90, 81, 29/10/2011 04:36 PM
90, 30, 29/06/2010 04:44 PM
90, 90, 30/09/2011 10:34 PM
90, 30, 28/11/2009 02:45 AM
90, 61, 26/05/2008 07:33 PM
91, 75, 04/10/2010 12:36 PM
91, 25, 16/01/2009 02:22 PM
91, 83, 23/05/2011 04:58 AM
91, 4, 12/01/2012 12:21 AM
91, 45, 21/09/2011 08:12 AM
91, 64, 11/10/2009 01:17 AM
91, 7, 17/02/2009 03:00 AM
91, 17, 28/02/2011 06:56 AM
91, 68, 19/05/2009 07:58 AM
91, 97, 01/11/2011 01:22 PM
91, 24, 28/02/2011 07:01 AM
91, 4, 11/05/2009 12:40 AM
91, 11, 27/09/2008 08:14 PM
91, 1, 16/05/2009 08:21 AM
91, 17, 14/03/2008 04:11 PM
91, 73, 15/09/2008 09:06 PM
91, 93, 08/11/2010 07:08 AM
91, 95, 09/01/2008 06:10 AM
91, 0, 27/12/2009 01:21 PM
91, 20, 22/01/2011 10:34 PM
92, 92, 08/12/2009 03:23 AM
92, 49, 15/12/2011 05:00 AM
92, 86, 14/10/2010 09:36 PM
93, 23, 27/06/2011 12:01 PM
93, 19, 12/12/2011 12:18 AM
93, 90, 17/10/2011 03:26 PM
93, 79, 08/12/2011 05:59 PM
93, 52, 16/09/2010 12:46 PM
93, 67, 27/05/2010 10:51 PM
93, 78, 10/01/2008 04:20 PM
93, 77, 24/12/2011 12:58 AM
93, 28, 23/02/2008 02:55 AM
93, 83, 30/01/2009 01:53 PM
94, 14, 03/05/2008 10:58 AM
94, 98, 21/12/2011 07:38 PM
94, 5, 19/07/2008 12:10 PM
94, 13, 13/06/2009 03:04 PM
94, 19, 30/07/2008 03:12 AM
94, 77, 31/05/2009 08:37 PM
94, 56, 17/07/2011 05:21 AM
94, 41, 10/05/2008 06:37 PM
94, 43, 21/05/2010 04:12 PM
94, 93, 10/07/2008 06:39 PM
95, 22, 03/07/2010 09:56 AM
95, 38, 08/02/2011 04:23 PM
95, 73, 04/04/2008 03:52 AM
95, 15, 16/08/2010 12:14 AM
96, 30, 01/01/2009 11:12 PM
96, 97, 17/09/2010 03:57 PM
96, 88, 14/02/2009 08:18 AM
96, 52, 03/02/2008 11:55 AM
96, 4, 23/08/2008 08:34 AM
96, 85, 27/01/2011 08:30 PM
96, 24, 17/11/2009 04:03 AM
96, 51, 06/07/2011 07:51 PM
96, 100, 01/06/2009 06:49 AM
96, 36, 12/01/2008 12:36 PM
96, 46, 29/06/2010 08:28 PM
97, 26, 07/11/2008 05:55 AM
97, 91, 01/08/2011 06:53 PM
97, 55, 21/03/2011 08:06 AM
97, 44, 02/10/2011 11:17 PM
97, 9, 07/10/2008 02:30 PM
97, 47, 12/12/2011 05:39 AM
98, 28, 11/10/2011 09:43 AM
98, 26, 16/11/2009 07:55 PM
98, 79, 14/03/2009 12:51 PM
98, 28, 11/09/2008 01:12 PM
98, 3, 06/08/2008 09:14 AM
98, 26, 14/02/2012 09:15 AM
98, 56, 16/12/2009 07:52 PM
98, 40, 26/07/2010 12:28 AM
98, 27, 06/12/2011 04:36 AM
98, 9, 10/09/2009 11:43 PM
98, 6, 02/11/2011 01:38 PM
98, 50, 12/06/2008 11:31 PM
98, 93, 13/03/2011 05:14 AM
98, 28, 01/03/2010 11:49 AM
99, 19, 23/05/2009 02:42 AM
99, 39, 19/08/2011 01:41 PM
99, 50, 05/03/2011 12:26 PM
99, 83, 13/11/2009 03:13 PM
99, 79, 27/10/2008 09:50 PM
99, 44, 04/02/2010 11:17 AM
99, 8, 31/05/2009 12:58 PM
99, 46, 13/11/2008 08:43 PM
99, 8, 16/11/2010 03:31 PM
99, 10, 04/12/2008 03:35 PM
100, 6, 31/01/2012 04:07 PM
100, 87, 21/09/2010 02:00 AM
100, 51, 10/06/2011 10:21 AM
